PEEQ,C1,C2,R_squared
0.0,0.01319633223775167,1.6627167410474288,0.024633322784586964
0.00011,0.009388023372767992,1.2266628044504881,0.07771261365584148
0.0002,0.008214095178737281,1.048713845140849,0.13998312950161784
0.0003,0.008157569827219902,1.0105693485504799,0.2394462700216604
0.0004,0.008310186429756785,1.0047087143882847,0.3668908883382378
0.0005,0.00845747463432308,1.0048792872362808,0.5074643009392898
0.0006,0.008559013341087359,1.0054535798998465,0.6411368744727179
0.0007,0.008614677549708533,1.005397204294672,0.7525553318509974
0.0008,0.00863291629955187,1.0047042007009428,0.8361862116565103
0.0009,0.008622647006426017,1.00354634734211,0.8943847857022108
0.001,0.008591402810112333,1.002084412511172,0.9328832775181071
0.002,0.0079385971520133,0.9854425922465332,0.9975917131472719
0.003,0.007385517282809714,0.974307924800634,0.995748930702763
0.004,0.0070036452582912245,0.9674679791919474,0.9883542856355266
0.005,0.006723098953177228,0.9629474054759875,0.9774869155354662
0.01,0.0059141998941496035,0.9523237668248365,0.9286028831317216
0.011,0.005806879508728137,0.9511152349983105,0.9240588011539511
0.012,0.005709353236512019,0.9500426826358979,0.9212245304808517
0.013,0.005620027295070343,0.9490798327334449,0.9198760496385004
0.014,0.005537698478320877,0.9482084178458198,0.9197811133735676
0.015,0.005461431399708179,0.9474152643723528,0.920717539370989
0.016,0.005390479466904574,0.946690511749261,0.9224822539127041
0.017,0.005324232384505995,0.9460264955163193,0.9248949832519149
0.018,0.005262183194343836,0.9454170576015976,0.9277989342889692
0.019,0.005203902555260577,0.9448570867209305,0.9310598500343129
0.02,0.005149022382163672,0.9443422291606616,0.9345642481318136
0.021,0.005097224123521156,0.9438686990583456,0.9382173090780086
0.022,0.005048228633496223,0.9434331427793997,0.9419406795906441
0.023,0.005001790794800912,0.9430325597484118,0.9456703388165967
0.024,0.004957693223455351,0.9426642355891213,0.9493546057233236
0.025,0.004915741711015567,0.9423256968539478,0.9529523252773965
0.026,0.004875763920165435,0.9420146894462296,0.956431246905671
0.027,0.004837604035231688,0.9417291385741208,0.9597665946616117
0.028,0.00480112267644426,0.9414671440673581,0.9629398202896016
0.029,0.004766194252579514,0.9412269564029483,0.9659375259621499
0.03,0.004732704560504598,0.9410069629420044,0.9687505412196736
0.031,0.0047005510775672,0.9408056820016159,0.9713731378882382
0.032,0.004669640226969002,0.9406217465292788,0.9738023669309849
0.033,0.004639887281167467,0.9404538984484991,0.976037501885219
0.034,0.004611215151974834,0.9403009772873542,0.9780795746474344
0.035,0.004583553342777644,0.9401619146243123,0.9799309905736397
0.036,0.004556837896648444,0.9400357261660413,0.9815952112652816
0.037,0.004531009663142703,0.9399215025930163,0.9830764946468188
0.038,0.004506015416608146,0.9398184093451409,0.9843796833144443
0.039,0.00448180570908667,0.939725674198846,0.9855100332682782
0.04,0.00445833492204329,0.9396425840737754,0.9864730762626499
0.041,0.004435561811499816,0.9395684837492846,0.9872745100070159
0.042,0.004413448181532095,0.9395027684572097,0.9879201113009352
0.043,0.00439195814183551,0.939444875234908,0.9884156679786696
0.044,0.004371059045903167,0.9393942876567442,0.9887669262036788
0.045,0.0043507210514428935,0.9393505287467867,0.9889795502188684
0.046,0.004330915873740654,0.9393131554310109,0.9890590921625543
0.047,0.004311617293812388,0.9392817567080749,0.9890109699689181
0.048,0.004292801195905471,0.9392559533881275,0.9888404517271361
0.049,0.004274445090107465,0.9392353941617557,0.9885526451709719
0.05,0.004256527907837565,0.939219751698773,0.9881524912018853
0.051,0.004239029769199362,0.9392087220104528,0.987644760581248
0.052,0.004221932909616595,0.939202025378731,0.9870340530559893
0.053,0.004205219747169683,0.9391993987349676,0.9863247983723468
0.054,0.004188874084552152,0.9392005974128184,0.985521258681173
0.055,0.00417288082874713,0.9392053941330787,0.9846275320033694
0.056,0.004157226088431679,0.9392135784636431,0.9836475564406135
0.057,0.0041418959216414225,0.9392249503550782,0.9825851149036481
0.058,0.004126878292956319,0.9392393280758741,0.9814438401937143
0.059,0.004112161018040822,0.9392565372499468,0.9802272202741144
0.06,0.004097732921519104,0.9392764177357653,0.9789386036397214
0.061,0.004083583137368204,0.9392988166803754,0.9775812046968838
0.062,0.004069701840501261,0.9393235940569432,0.9761581090894775
0.063,0.00405607971026635,0.9393506180175719,0.9746722789271984
0.064,0.004042707286565404,0.9393797620810164,0.97312655789056
0.065,0.004029576186711403,0.9394109106730586,0.9715236761647542
0.066,0.004016678555849133,0.939443955565217,0.9698662552270094
0.067,0.0040040059350166385,0.9394787898679512,0.968156812430078
0.068,0.003991551936996969,0.9395153217537082,0.9663977654271244
0.069,0.003979308506603288,0.9395534545243422,0.964591436393527
0.07,0.003967269812795091,0.9395931063890556,0.9627400560764864
0.071,0.0039554289654999825,0.939634193921793,0.9608457676574033
0.072,0.003943780143940721,0.9396766420804064,0.9589106304506904
0.073,0.003932317303183115,0.9397203767914513,0.956936623419866
0.074,0.003921035251050538,0.9397653322585187,0.9549256485402211
0.075,0.003909928136978151,0.939811442206083,0.9528795340018472
0.076,0.0038989913427121756,0.9398586469384675,0.9508000372689592
0.077,0.003888219723435664,0.9399068881452511,0.9486888479850846
0.078,0.003877608708273493,0.9399561115534492,0.9465475907601018
0.079,0.0038671537761142682,0.9400062655539757,0.9443778278077634
0.08,0.0038568508496322484,0.9400573019333408,0.9421810614820507
0.081,0.0038466954164105838,0.9401091729486963,0.9399587366843629
0.082,0.0038366836350519143,0.9401618351127783,0.9377122431606019
0.083,0.0038268117107386063,0.9402152466857374,0.9354429177029983
0.084,0.003817076249609107,0.9402693695091356,0.9331520462411639
0.085,0.003807473194185937,0.9403241631504424,0.9308408658569445
0.086,0.003797999708462188,0.9403795947341054,0.9285105666784269
0.087,0.0037886522348683435,0.9404356291027387,0.9261622937328031
0.088,0.0037794276322925743,0.9404922335315038,0.9237971486788505
0.089,0.0037703229462310722,0.9405493779968774,0.9214161914873855
0.09,0.003761335092665609,0.940607032355381,0.9190204420510599
0.091,0.0037524614734617753,0.9406651704235558,0.9166108816964866
0.092,0.003743699286618843,0.9407237647768577,0.9141884546724108
0.093,0.0037350458660475594,0.9407827899585717,0.9117540695489635
0.094,0.0037264988374885455,0.9408422223895077,0.909308600559341
0.095,0.003718055523917428,0.9409020393848505,0.9068528888994397
0.096,0.003709713577914539,0.9409622176785575,0.904387743954968
0.097,0.003701470626004323,0.9410227371278517,0.9019139444992897
0.098,0.003693324739391879,0.941083578547518,0.899432239827942
0.099,0.003685273650850439,0.9411447227146595,0.8969433508480179
0.1,0.0036773153508488227,0.941206151527122,0.8944479711209804
0.11,0.003602417591605775,0.9418326249951243,0.869272121028849
0.12,0.003534924961402841,0.9424725900937243,0.8440412704079143
0.13,0.0034735571507241783,0.943117123181767,0.8191241450347552
0.14,0.0034173343306204834,0.943760392208421,0.7947643507322737
0.15,0.003365491429326739,0.9443985656725471,0.7711179200155509
0.16,0.0033174198429539448,0.9450291283167056,0.7482794641019964
0.17,0.003272627428833663,0.9456504506898804,0.726300549800569
0.18,0.003230710810012166,0.9462615075953941,0.7052027007522688
0.19,0.00319133690201312,0.9468616983462701,0.6849866423899528
0.2,0.0031542251524491888,0.947450703551147,0.6656388991818871
0.21,0.0031191387764938835,0.9480284116927737,0.647136511858874
0.22,0.0030858763995678384,0.9485948540340813,0.6294504115845339
0.23,0.0030542637013331597,0.949150154632467,0.6125478296856882
0.24,0.0030241509809131595,0.9496945113726987,0.5963940120003122
0.25,0.0029954067023689745,0.9502281617894266,0.5809534302311977
0.26,0.002967916515362261,0.9507513774409326,0.5661906286503073
0.27,0.0029415793033171975,0.9512644461794271,0.552070806204144
0.28,0.002916305356306645,0.9517676645922215,0.5385602065848372
0.29,0.0028920152419662573,0.9522613346161466,0.525626369230962
0.3,0.002868637561107508,0.952745755143283,0.513238279854658
0.31,0.0028461084277698195,0.9532212223697792,0.5013664489266411
0.32,0.0028243708895364997,0.9536880291507897,0.4899829387939011
0.33,0.0028033726859958627,0.9541464566027333,0.47906135478118983
0.34,0.002783066872756576,0.9545967790125455,0.46857681142179053
0.35,0.0027634111167580966,0.9550392644439107,0.45850588206003173
0.36,0.002744365827490769,0.9554741654581123,0.44882653777949444
0.37,0.002725895723943335,0.955901730001282,0.43951808008883286
0.38,0.002707968541509717,0.9563221971842986,0.43056107043255176
0.39,0.0026905536153847553,0.9567357906268489,0.4219372588413768
0.4,0.0026736241434499805,0.9571427325793148,0.41362951328112574
0.41,0.0026571540576134783,0.9575432298345563,0.4056217507874579
0.42,0.002641120117103178,0.9579374843214343,0.39789887113080225
0.43,0.0026255007272911537,0.958325689366675,0.39044669346790106
0.44,0.0026102751242432914,0.9587080267572761,0.3832518962225874
0.45,0.0025954253024301766,0.9590846771036234,0.3763019603909765
0.46,0.0025809330618683443,0.9594558070204886,0.3695851161842849
0.47,0.00256678259648193,0.9598215807244056,0.36309029307804674
0.48,0.002552958257620211,0.9601821523655207,0.3568070730866534
0.49,0.002539446260929723,0.9605376734720417,0.3507256471671918
0.5,0.002526232795566616,0.9608882855849616,0.34483677461123396
0.51,0.0025133054596633495,0.9612341262512,0.33913174523941236
0.52,0.002500652768223345,0.96157532887972,0.3336023442537044
0.53,0.0024882633251034902,0.9619120198997897,0.32824081956309903
0.54,0.002476127003816296,0.9622443208653122,0.32303985144205216
0.55,0.002464233567725488,0.9625723476063371,0.31799252433545555
0.56,0.0024525743173764436,0.9628962155360655,0.3130923006811346
0.57,0.002441140198906136,0.9632160307647541,0.3083329966111481
0.58,0.0024299229239709633,0.9635318978018723,0.3037087593571657
0.59,0.0024189143897691764,0.9638439155296116,0.29921404628024817
0.6,0.002408107908968629,0.96415218392591,0.2948436053908118
0.61,0.0023974957382598555,0.9644567925677681,0.2905924572157189
0.62,0.0023870715624873945,0.9647578322527591,0.28645587797496497
0.63,0.00237682906108231,0.9650553901520336,0.28242938389845895
0.64,0.0023667617583720824,0.9653495469477336,0.2785087166579452
0.65,0.0023568646200039373,0.9656403862777189,0.2746898297924444
0.66,0.0023471316830804,0.9659279833694094,0.27096887606232023
0.67,0.0023375576567154777,0.9662124126805817,0.2673421956797343
0.68,0.002328137865172053,0.9664937480213087,0.26380630531474536
0.69,0.002318867665525512,0.9667720591585078,0.2603578878628461
0.7,0.002309742168947096,0.9670474121950392,0.25699378286841235
0.71,0.002300757065657112,0.9673198723338665,0.2537109776109032
0.72,0.002291908512713034,0.9675895039944297,0.2505065987517604
