PEEQ,C1,C2,R_squared
0.0,0.018407525778167455,1.928799734644191,0.020275864956048495
0.00011,0.005148567492872139,1.2953632972859328,0.01960749138488105
0.0002,0.0017461277029205639,1.075628208813536,0.008023348421584253
0.0003,0.00014744203233402545,1.0171764786637127,0.00013835523710203912
0.0004,-0.0007621097382066139,0.9992320548721162,0.006738371773227003
0.0005,-0.0013385961529834732,0.9914802497940174,0.02974774029142213
0.0006,-0.0017143098760165213,0.9867912062975497,0.05706326408376694
0.0007,-0.0019572546448974374,0.9833193858030699,0.07672768309927858
0.0008,-0.002108030829769252,0.9805409112242002,0.08671608794502761
0.0009,-0.002192763158431018,0.9782724121170712,0.08984760170628858
0.001,-0.00222907121590031,0.9764220543876151,0.08898255569610647
0.002,-0.0015364938044268703,0.9710554031849665,0.04271186788372339
0.003,-0.0005034761522627764,0.9749393677755995,0.006979307932435508
0.004,0.00035107311982299216,0.9804024989711908,0.0059785879048153134
0.005,0.0009780895639913685,0.9854034991900069,0.08660812627985282
0.01,0.0018272052593793615,0.9962918506563528,0.7842176214256223
0.011,0.001750548029010231,0.9964229599103038,0.6754155518879896
0.012,0.0016380640090692547,0.9961745525282053,0.5782773945130792
0.013,0.0015013408499753183,0.9956408191964559,0.4950436272309702
0.014,0.0013492119170425186,0.9948978578773637,0.42282640283502815
0.015,0.0011883456023661604,0.9940063162692456,0.35824753396527254
0.016,0.001023719698984384,0.9930139928851586,0.29847909648509363
0.017,0.0008589988164855512,0.9919581777933576,0.24142461168398388
0.018,0.0006968326381880182,0.9908676661327709,0.18583806682223247
0.019,0.0005390903039910991,0.9897644440772355,0.1316481058269633
0.02,0.0003870440831364305,0.9886650783791284,0.08058322581821942
0.021,0.00024151279330449386,0.9875818483758804,0.03693959388823287
0.022,0.00010297349358169387,0.9865236608655995,0.007718238936185284
0.023,-2.8351734102647188e-05,0.9854967855270063,0.0006454946627926228
0.024,-0.00015242861143536244,0.984505442868338,0.019490751666877526
0.025,-0.00026935882104009304,0.983552272515818,0.05992613788262069
0.026,-0.0003793401694165753,0.9826387048482415,0.11100731869771885
0.027,-0.00048263611629949504,0.9817652548699635,0.16142035016219636
0.028,-0.0005795526417115792,0.9809317536356332,0.20420236481042897
0.029,-0.0006704207761947319,0.9801375299379366,0.23711986882929614
0.03,-0.0007555835625943128,0.9793815522763498,0.26079934740281885
0.031,-0.0008353864598448174,0.9786625390478608,0.27695084962608163
0.032,-0.0009101703546455987,0.9779790439391485,0.2873840321158573
0.033,-0.0009802666542595663,0.9773295211068099,0.2936305498986088
0.034,-0.001045993892305152,0.9767123750098307,0.29687053158709753
0.035,-0.0011076555345451336,0.9761259977331761,0.29797365051106595
0.036,-0.0011655386960473658,0.9755687965617734,0.29756751269658066
0.037,-0.0012199135050262704,0.9750392140818394,0.29610115362839706
0.038,-0.0012710329561342031,0.9745357424042984,0.2938952159098812
0.039,-0.0013191331505867793,0.974056932662181,0.29117901237198696
0.04,-0.0013644337523372396,0.9736014012065815,0.28811706438267937
0.041,-0.0014071386307509795,0.9731678330558744,0.2848278476808168
0.042,-0.0014474365791908167,0.9727549835230225,0.28139697731756086
0.043,-0.0014855026277379862,0.9723616753522677,0.27788648965257157
0.044,-0.0015214975826536165,0.9719868052870149,0.27434140182010536
0.045,-0.0015555704483905808,0.9716293321100232,0.2707943725927322
0.046,-0.001587858799667316,0.9712882783993042,0.26726903497090226
0.047,-0.0016184888548047421,0.9709627317641443,0.2637823948172493
0.048,-0.0016475772458035692,0.9706518350969849,0.2603465687586104
0.049,-0.0016752310962357408,0.9703547869422211,0.2569700514976305
0.05,-0.001701549238867256,0.9700708381841501,0.25365864568674223
0.051,-0.0017266228047822171,0.9697992860780706,0.25041614814525226
0.052,-0.0017505355170334483,0.9695394747045828,0.24724485901958682
0.053,-0.0017733643819846379,0.9692907921762471,0.24414596144062295
0.054,-0.0017951806982256721,0.9690526629958687,0.24111980590074134
0.055,-0.0018160496079894783,0.9688245515088276,0.23816612410206528
0.056,-0.0018360319740262643,0.9686059523598964,0.2352841903675812
0.057,-0.00185518315530174,0.9683963968848012,0.23247294381668204
0.058,-0.0018735546031762099,0.9681954428727433,0.2297310811333384
0.059,-0.0018911941930733547,0.9680026749440394,0.22705712706644487
0.06,-0.0019081452229779555,0.9678177071106673,0.2244494881716459
0.061,-0.0019244486919014689,0.967640172828446,0.22190649373693838
0.062,-0.0019401420459771812,0.9674697302625005,0.21942642697977555
0.063,-0.001955259875462037,0.967306057416955,0.2170075487906763
0.064,-0.001969834610400907,0.9671488508913484,0.21464811577326737
0.065,-0.001983896173230769,0.9669978245215884,0.21234639388602072
0.066,-0.001997472127043376,0.966852709837593,0.21010066869777144
0.067,-0.0020105881317523527,0.9667132545705435,0.2079092530342176
0.068,-0.002023268243472584,0.9665792180130233,0.20577049261340974
0.069,-0.002035534895732889,0.9664503736624126,0.20368277011430125
0.07,-0.00204740872443078,0.966326508590525,0.2016445080220275
0.071,-0.002058909003314853,0.9662074208088783,0.1996541705490653
0.072,-0.0020700538988655814,0.9660929180237925,0.1977102648172676
0.073,-0.0020808603719452354,0.9659828191220878,0.1958113414939342
0.074,-0.0020913439262426614,0.9658769523731815,0.1939559949595422
0.075,-0.0021015192449026082,0.9657751557019232,0.19214286317034868
0.076,-0.0021114006459028653,0.9656772717543571,0.19037062724596987
0.077,-0.0021210006394240255,0.9655831551682929,0.18863801085769916
0.078,-0.0021303312777267297,0.965492666897183,0.18694377947398422
0.079,-0.002139404141321119,0.9654056724524995,0.185286739498557
0.08,-0.00214823015854132,0.9653220441177542,0.18366573730970126
0.081,-0.0021568190656611544,0.9652416633836731,0.18207965825523398
0.082,-0.00216518056119034,0.965164413634994,0.1805274255995052
0.083,-0.0021733235073319035,0.9650901857009943,0.17900799946138723
0.084,-0.002181256292365444,0.9650188753387803,0.1775203757069187
0.085,-0.0021889868265950255,0.9649503819045553,0.17606358487157991
0.086,-0.0021965230792903023,0.9648846087685857,0.1746366910672662
0.087,-0.002203871618853319,0.9648214664431589,0.17323879089615635
0.088,-0.0022110395011715883,0.9647608658017905,0.17186901239352725
0.089,-0.0022180333009269235,0.9647027233550858,0.17052651396547125
0.09,-0.002224858497512555,0.9646469607916879,0.16921048337052103
0.091,-0.0022315214412782225,0.9645934987954448,0.16792013669817296
