strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,345.4139601071365,,,483.4371290646685,0.527104363326687,0.9999999999999998,0.9999999999999988
0.00011,485.555922679021,,,508.90809518936305,0.5288202788282524,1.00016084204902,1.0000125062519876
0.0002,534.6963677965105,,,511.0237860890037,0.5302172069767157,1.0002917836866052,1.0000226876014882
0.0003,572.4168609742774,,,523.7588686856162,0.5317619944757119,1.0004365849815482,1.0000339466067911
0.0004,600.6663657539757,,,533.204833733453,0.533299077314914,1.0005806640770196,1.0000451494575708
0.0005,622.910452472046,,,543.837355833649,0.5348284939214728,1.0007240245750046,1.0000562964338993
0.0006,640.9589606232475,,,555.1674653424986,0.5363502825308836,1.000866670059523,1.0000673878144513
0.0007,655.916515818215,,,562.3236228826245,0.5378644811879405,1.0010086040967192,1.000078423876512
0.0008,668.520986450254,,,573.2284789240254,0.5393711277476889,1.0011498302349515,1.0000894048959834
0.0009,679.2936400371836,,,580.1160758651833,0.5408702598763713,1.001290352004881,1.000100331147392
0.001,688.6164991661208,,,588.4149116962229,0.542361915052369,1.0014301729195592,1.000111202903894
0.002,742.3720114593161,,,659.4259969412954,0.5568753471996798,1.002790595482768,1.0002169823781693
0.003,769.8776343418285,,,711.1594645476246,0.570680950908697,1.0040846694546472,1.000317602926608
0.004,788.9642702537822,,,753.5547390850054,0.5838132473797105,1.005315630694179,1.0004133161529922
0.005,803.7416445419658,,,780.9299253740512,0.5963050741942062,1.0064865572456418,1.000504361390243
0.01,849.7093015286373,21150.495467185843,1270701.2877317686,831.051191727823,0.650198642006938,1.0115382931079857,1.0008971584359156
0.011,856.0372008702252,63958.83319208353,1276189.05516401,838.7726693087897,0.659452814920719,1.012405736832389,1.0009646064065771
0.012,861.8152679959312,73797.16243199397,1279673.1612350647,845.9030523248578,0.6682556564957256,1.0132308748271406,1.001028764900893
0.013,867.1314650801942,80385.47943862638,1281587.3007988515,852.521722530145,0.6766291784210904,1.0140157703670214,1.0010897943485184
0.014,872.0542002255097,85411.73723494686,1282265.5620778534,858.6902545173643,0.6845943188631998,1.0147623860997157,1.0011478473548605
0.015,876.6377256319392,89486.21663181078,1281971.3297949503,864.4596314182496,0.6921709948220154,1.0154725889534493,1.001203069082674
0.016,880.9257926228456,92909.85496388949,1280915.5887405872,869.871563549497,0.6993781519339483,1.016148154805285,1.0012555976150417
0.017,884.954198208754,95857.14168321648,1279269.5436230064,874.96290720407,0.7062338118458188,1.0167907729217394,1.0013055643006556
0.018,888.7526036186609,98440.08145224284,1277173.6476564393,879.7636473024468,0.7127551172783606,1.017402050182828,1.0013530940822566
0.019,892.3458611139795,100735.79957091964,1274744.2294330895,884.2987749737923,0.7189583748919512,1.0179835151001035,1.0013983058090554
0.02,895.7550004781224,102800.20701727986,1272078.4573769365,894.2075455912866,0.7248590960617569,1.018536621638731,1.001441312533919
0.021,898.9979748436017,104675.46009534075,1269258.123634546,897.9707143450597,0.7304720356642509,1.019062752853157,1.0014822217960606
0.022,902.090233043302,106394.34482410563,1266352.5718586089,901.5515359510243,0.735811228972089,1.0195632243454675,1.0015211358899443
0.023,905.0451647617156,107983.00778791559,1263420.9929966587,904.9635729117795,0.7408900267496024,1.020039287555077,1.0015581521210744
0.024,907.8744509703248,109462.73877952197,1260514.2472080553,908.2192865617853,0.7457211286366623,1.02049213288798,1.0015933630493092
0.025,910.5883428467204,110851.18053421349,1257676.3255505646,911.3295253449941,0.7503166149043949,1.0209228926933849,1.0016268567203104
0.026,913.1958860064624,112163.17697909244,1254945.53445654,914.304782727758,0.7546879766621518,1.0213326440951784,1.001658716885701
0.027,915.705102431355,113411.3849059722,1252355.4645512789,917.1536324308493,0.7588461445912678,1.0217224116852943,1.0016890232124902
0.028,918.1231393229682,114606.72589985866,1249935.7900634974,919.8838833703848,0.7628015162774584,1.02209317008573,1.0017178514822809
0.029,920.4563918458298,115758.72745132243,1247712.9340184177,922.504622725746,0.7665639822102005,1.022445846385605,1.0017452737807626
