strain,StrRt0.0001,StrRt0.001,StrRt0.01,StrRt0.1,ref_StrRt0.0001,ref_StrRt0.001,ref_StrRt0.01,ref_StrRt0.1
0.0,649.8592176090394,382.8681082796693,574.5816534468904,668.6095700071284,2.3498798621806545,1.3844445583579617,2.0776774723315556,2.4176808170877333
0.00011,680.3480601710539,585.3324989729311,643.4119507592404,700.019434431093,1.4637696327882308,1.259343543752016,1.3843015509702818,1.5060926170998459
0.0002,699.4783263525696,655.3936026774754,668.5506091968855,716.1123804235483,1.2080947777169244,1.1319544279126759,1.1546783784164334,1.2368240650991345
0.0003,716.4127855381855,693.6659495700909,687.3863271053415,729.5100843896498,1.139675467639541,1.1034896102085023,1.0934999341256881,1.1605107604967786
0.0004,730.0708224654327,714.505170776286,701.4593714142684,740.1459107984755,1.1177274152417724,1.0938966373313357,1.073923715318881,1.1331522234854379
0.0005,741.3718562463721,728.0472232501868,712.7303196094581,748.9893864435708,1.107122618560489,1.087224368512551,1.0643509746494224,1.1184982054644563
0.0006,750.9542654931281,738.3090263525635,722.1529741574195,756.572264100652,1.0997042617888089,1.08118645849078,1.0575273885991996,1.1079313100862982
0.0007,759.2636351929457,746.9145128226231,730.2639396830928,763.2185664879742,1.0934510370335453,1.0756664889050789,1.051687220541995,1.0991467183825492
0.0008,766.6129735544046,754.545811813015,737.3952564848005,769.1407240436464,1.08785705990632,1.0707332340042652,1.0463958521196264,1.0914440474870986
0.0009,773.2238637429427,761.509799136626,743.7667546487646,774.4857359248456,1.0827867682516084,1.0663829365116442,1.0415364015030675,1.0845538354178688
0.001,779.2546308988162,767.9602802173438,749.5315362573601,779.3596437601508,1.0781876772498349,1.0625606546510007,1.0370623850777696,1.0783329745230934
0.002,822.8401308657062,815.6229920139355,789.1239708582289,813.428754812796,1.0502825887908704,1.0410705499116704,1.007246895114282,1.038269800359495
0.003,852.0038480455612,846.7460060072656,813.8650747654028,834.8662571649257,1.0385742825365187,1.0321650866917587,0.9920839419269947,1.0176839295245115
0.004,874.0617057976035,869.6702114131095,832.2933735261322,850.7580901655771,1.0326898571191274,1.0275013770857593,0.9833412438582716,1.0051570097952236
0.005,891.7384008075898,887.7179398980227,847.1529404507019,863.50910695833,1.0294010308504153,1.0247599089686459,0.9779326643308672,0.996813823478511
0.01,948.3443437545408,943.9941846630148,896.6522303158417,906.05091271117,1.0251189374780378,1.0204166049390884,0.9692420139183092,0.9794015802975928
0.011,956.205124198423,951.6585731471112,903.8186172306304,912.329935415376,1.0251143474645636,1.020240147780592,0.9689525903821024,0.9780772793909935
0.012,963.379032589786,958.6258646656032,910.41751631879,918.1706065164964,1.02521341550374,1.0201551659911734,0.9688525698244626,0.9771032913093711
0.013,969.972451858478,965.0072850231572,916.5269318356296,923.6393176032326,1.0253869968297074,1.0201381699168675,0.9688881332122627,0.9764068497165957
0.014,976.0690914952348,970.8897483662928,922.2088091056212,928.7876720597694,1.025614695167352,1.0201724467951392,0.9690204462704531,0.9759332545768101
0.015,981.7359712010182,976.3424187717133,927.5133596478264,933.6565619406098,1.0258819226351055,1.0202458370700227,0.969221070204045,0.9756405153136574
0.016,987.0275582509493,981.421205483696,932.4819990231772,938.278939966446,1.026178053664689,1.0203493246461675,0.969468942215365,0.9754958190990399
0.017,991.9887013051556,986.1719248025388,937.1494013709016,942.6817562898696,1.0264952291193992,1.0204761148684665,0.969748333034095,0.9754731320390071
0.018,996.656756958961,990.6325756121968,941.5449729843532,946.8873437161024,1.0268275604709105,1.0206210150449742,0.970047432009717,0.9755515270427466
0.019,1001.0631611866122,994.8350102134408,945.6939328865848,950.9144287799096,1.0271705876363564,1.0207800083572054,0.970357346499308,0.9757139913569046
0.02,1005.2346106022682,998.8061831117918,949.6181209265488,955.3133053720056,1.027520901936982,1.0209499546741403,0.9706713814057248,0.9764928294501641
0.021,1009.1939640658592,1002.5690992298807,953.3366127906484,958.7377154805288,1.0278758790672449,1.021128376595521,0.9709845122054545,0.9764855985902032
0.022,1012.9609403288108,1006.14354415933,956.8661955055431,962.0142228951815,1.0282334868845133,1.021313303928058,0.9712929941476435,0.976518639029574
0.023,1016.5526645755996,1009.5466537798188,960.2217403639806,965.1555200000588,1.0285921450331832,1.0215031589691248,0.9715940689023014,0.9765862814613165
0.024,1019.9841014206532,1012.7933637504768,963.4164992275182,968.1727149341256,1.0289506210792994,1.0216966707663082,0.971885742000769,0.9766837688508783
0.025,1023.268401476948,1015.8967679641116,966.4623427613988,971.075586086275,1.0293079527502702,1.0218928102631464,0.9721666123981995,0.9768070840822791
0.026,1026.4171813578248,1018.8684071695563,969.3699540820672,973.87278730569,1.0296633890953533,1.02209074070698,0.9724357408816472,0.9769528150321727
0.027,1029.440751852986,1021.7185034307024,972.1489877489512,976.5720148762616,1.0300163455307145,1.0222897793491408,0.9726925477451444,0.9771180479302255
0.028,1032.3483053526254,1024.456152144669,974.8082015180844,979.1801445141392,1.0303663691894025,1.0224893675962328,0.9729367327349443,0.9773002823313273
0.029,1035.1480709322414,1027.0894804902905,977.3555664640152,981.7033446355802,1.0307131119992972,1.0226890475528738,0.973168212092337,0.9774973627668492
0.03,1037.8474435552023,1029.6257790917207,979.7983597545536,984.1471706722308,1.0310563096121033,1.0228884434452339,0.9733870688277017,0.9777074233883115
0.031,1040.4530923968405,1032.0716121373823,982.143243390019,986.5166441238172,1.0313957648014513,1.0230872468052599,0.9735935133099353,0.9779288428193396
0.032,1042.9710522023054,1034.4329100385182,984.3963314893772,988.8163192252108,1.03173133430241,1.023285204576655,0.9737878519498258,0.9781602070930128
0.033,1045.406800762467,1036.7150478377807,986.5632481555222,991.0503394905209,1.032062918321042,1.0234821095084012,0.9739704622708157,0.978400279041277
0.034,1047.7653249583195,1038.9229119114618,988.6491775360192,993.2224859281754,1.0323904521299927,1.0236777923521663,0.9741417730491884,0.9786479728691679
0.035,1050.0511773349708,1041.0609569956491,990.6589073688956,995.3362183601544,1.0327138993044058,1.023872115491744,0.9743022484924194,0.978902332922877
0.036,1052.2685247853758,1043.133255168167,992.5968670584843,997.3947109984356,1.0330332462554574,1.0240649677164704,0.9744523756515133,0.9791625158710222
0.037,1054.4211906252217,1045.1435381065253,994.4671611262602,999.4008832125468,1.0333484977961203,1.0242562599138518,0.9745926544287836,0.9794277756798889
0.038,1056.512691104405,1047.0952336965738,996.2735987306224,1001.3574262493552,1.0336596735323311,1.0244459215048873,0.9747235896771731,0.9796974508882625
0.039,1058.546267212889,1048.991497871771,998.0197198248352,1003.2668265290756,1.0339668049173418,1.024633897482535,0.9748456849871934,0.9799709537846816
0.04,1060.5249124885672,1050.83524240748,999.7088184265886,1005.1313860319156,1.0342699328413107,1.0248201459423836,0.9749594378397787,0.9802477611662234
0.041,1062.4513974138608,1052.6291592697812,1001.3439633922536,1006.9532402016604,1.0345691056546764,1.0250046360168343,0.9750653358648569,0.9805274064181106
0.042,1064.3282908899073,1054.37574201734,1002.9280170254642,1008.7343737212592,1.0348643775444262,1.025187346141476,0.9751638539957602,0.980809472701217
0.043,1066.1579791975105,1056.077304672896,1004.4636517991312,1010.476634457534,1.0351558071985056,1.0253682625960752,0.9752554523508051,0.9810935870727482
0.044,1067.9426827888265,1057.735998413953,1005.9533654244152,1012.181745824751,1.0354434567062325,1.0255473782734181,0.9753405747022572,0.9813794153959954
0.045,1069.6844712001707,1059.353826377313,1007.3994944682928,1013.8513177778868,1.0357273906526383,1.0257246916379161,0.9754196474216007,0.9816666579198462
0.046,1071.3852763320406,1060.9326568267643,1008.8042266903212,1015.4868566142776,1.0360076753725664,1.0259002058427544,0.9754930788087067,0.9819550454287777
0.047,1073.046904305726,1062.4742348957102,1010.169612245576,1017.0897737356976,1.0362843783367368,1.0260739279799493,0.9755612587297625,0.982244335880449
0.048,1074.671046075256,1063.9801930853002,1011.4975738801296,1018.661393500714,1.0365575676470429,1.0262458684421452,0.9756245585020167,0.9825343114613936
0.049,1076.2592869478472,1065.4520606725416,1012.7899162296673,1020.2029602785984,1.0368273116224715,1.0264160403786269,0.9756833309756505,0.9828247760023309
0.05,1077.8131151444877,1066.891272161008,1014.0483343155356,1021.7156448004966,1.037093678460312,1.0265844592309799,0.9757379107702443,0.9831155527037251
0.051,1079.3339295141946,1068.2991748883485,1015.2744213226832,1023.2005498904016,1.0373567359600377,1.0267511423362554,0.9757886146329693,0.98340648212974
0.052,1080.8230465001252,1069.6770358892577,1016.4696757307976,1024.6587156473804,1.0376165512994047,1.0269161085874872,0.975835741889033,0.983697420435038
0.053,1082.2817064427268,1071.026048099386,1017.6355078636552,1026.0911241410558,1.0378731908541068,1.0270793781430305,0.9758795749623835,0.9839882377940861
0.054,1083.7110792940134,1072.3473359744553,1018.7732459134422,1027.4987036743114,1.03812672005379,1.0272409721775653,0.9759203799481886,0.9842788170070401
0.055,1085.1122698076074,1073.6419605892982,1019.884141488932,1028.88233266033,1.0383772032684317,1.02740091266871,0.9759584072207294,0.9845690522599634
0.056,1086.486322261055,1074.9109242733375,1020.969374732289,1030.2428431551807,1.038624703720075,1.0275592222141365,0.9759938920646679,0.984858848020247
0.057,1087.834224759971,1076.1551748320107,1022.0300590434344,1031.5810240821213,1.038869283415742,1.0277159238748488,0.9760270553190915,0.9851481180507395
